timestamp,pod,cpu,memory
2026-08-11T16:31:29+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,31m,0Mi
2026-08-11T16:31:29+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,86m,32Mi
2026-08-11T16:31:29+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,71m,24Mi
2026-08-11T16:31:29+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,39m,12Mi
2026-08-11T16:31:29+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:31:29+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:29+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:31:29+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,63m,11Mi
2026-08-11T16:31:29+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:31:29+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,81m,13Mi
2026-08-11T16:31:29+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,12Mi
2026-08-11T16:31:29+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T16:31:29+08:00,mongodb-0,148m,82Mi
2026-08-11T16:31:31+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,31m,0Mi
2026-08-11T16:31:31+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,86m,32Mi
2026-08-11T16:31:31+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,71m,24Mi
2026-08-11T16:31:31+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,39m,12Mi
2026-08-11T16:31:31+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,38m,7Mi
2026-08-11T16:31:31+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:31+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:31:31+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,63m,11Mi
2026-08-11T16:31:31+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:31:31+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,81m,13Mi
2026-08-11T16:31:31+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,12Mi
2026-08-11T16:31:31+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T16:31:31+08:00,mongodb-0,148m,82Mi
2026-08-11T16:31:33+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:31:33+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,38m,32Mi
2026-08-11T16:31:33+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,41m,20Mi
2026-08-11T16:31:33+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,41m,12Mi
2026-08-11T16:31:33+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,39m,7Mi
2026-08-11T16:31:33+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:33+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:31:33+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,42m,11Mi
2026-08-11T16:31:33+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:31:33+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,42m,13Mi
2026-08-11T16:31:33+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,12Mi
2026-08-11T16:31:33+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T16:31:33+08:00,mongodb-0,145m,82Mi
2026-08-11T16:31:35+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:31:35+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,38m,32Mi
2026-08-11T16:31:35+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,41m,20Mi
2026-08-11T16:31:35+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,41m,12Mi
2026-08-11T16:31:35+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,39m,7Mi
2026-08-11T16:31:35+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:35+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:31:35+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,42m,11Mi
2026-08-11T16:31:35+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:31:35+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,42m,13Mi
2026-08-11T16:31:35+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,12Mi
2026-08-11T16:31:35+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T16:31:35+08:00,mongodb-0,145m,82Mi
2026-08-11T16:31:38+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:31:38+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,38m,32Mi
2026-08-11T16:31:38+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,41m,20Mi
2026-08-11T16:31:38+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,41m,12Mi
2026-08-11T16:31:38+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,39m,7Mi
2026-08-11T16:31:38+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:38+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:31:38+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,42m,11Mi
2026-08-11T16:31:38+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:31:38+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,42m,13Mi
2026-08-11T16:31:38+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,12Mi
2026-08-11T16:31:38+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T16:31:38+08:00,mongodb-0,145m,82Mi
2026-08-11T16:31:40+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:31:40+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,38m,32Mi
2026-08-11T16:31:40+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,41m,20Mi
2026-08-11T16:31:40+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,41m,12Mi
2026-08-11T16:31:40+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,39m,7Mi
2026-08-11T16:31:40+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:40+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:31:40+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,42m,11Mi
2026-08-11T16:31:40+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:31:40+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,42m,13Mi
2026-08-11T16:31:40+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,12Mi
2026-08-11T16:31:40+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T16:31:40+08:00,mongodb-0,145m,82Mi
2026-08-11T16:31:42+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:31:42+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,38m,32Mi
2026-08-11T16:31:42+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,41m,20Mi
2026-08-11T16:31:42+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,41m,12Mi
2026-08-11T16:31:42+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,39m,7Mi
2026-08-11T16:31:42+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:42+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:31:42+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,42m,11Mi
2026-08-11T16:31:42+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:31:42+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,42m,13Mi
2026-08-11T16:31:42+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,12Mi
2026-08-11T16:31:42+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T16:31:42+08:00,mongodb-0,145m,82Mi
2026-08-11T16:31:44+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:31:44+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,38m,32Mi
2026-08-11T16:31:44+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,41m,20Mi
2026-08-11T16:31:44+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,41m,12Mi
2026-08-11T16:31:44+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,39m,7Mi
2026-08-11T16:31:44+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:44+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:31:44+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,42m,11Mi
2026-08-11T16:31:44+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,42m,10Mi
2026-08-11T16:31:44+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,42m,13Mi
2026-08-11T16:31:44+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,12Mi
2026-08-11T16:31:44+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T16:31:44+08:00,mongodb-0,145m,82Mi
2026-08-11T16:31:46+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,28m,0Mi
2026-08-11T16:31:46+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,17Mi
2026-08-11T16:31:46+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,41m,20Mi
2026-08-11T16:31:46+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,38m,12Mi
2026-08-11T16:31:46+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,36m,7Mi
2026-08-11T16:31:46+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:46+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,40m,7Mi
2026-08-11T16:31:46+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,41m,11Mi
2026-08-11T16:31:46+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,40m,10Mi
2026-08-11T16:31:46+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,40m,13Mi
2026-08-11T16:31:46+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,16Mi
2026-08-11T16:31:46+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:31:46+08:00,mongodb-0,139m,82Mi
2026-08-11T16:31:48+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,28m,0Mi
2026-08-11T16:31:48+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,17Mi
2026-08-11T16:31:48+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,41m,20Mi
2026-08-11T16:31:48+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,38m,12Mi
2026-08-11T16:31:48+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,36m,7Mi
2026-08-11T16:31:48+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:48+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,40m,7Mi
2026-08-11T16:31:48+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,41m,11Mi
2026-08-11T16:31:48+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,40m,10Mi
2026-08-11T16:31:48+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,40m,13Mi
2026-08-11T16:31:48+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,16Mi
2026-08-11T16:31:48+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:31:48+08:00,mongodb-0,139m,82Mi
2026-08-11T16:31:51+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,28m,0Mi
2026-08-11T16:31:51+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,17Mi
2026-08-11T16:31:51+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,41m,20Mi
2026-08-11T16:31:51+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,38m,12Mi
2026-08-11T16:31:51+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,36m,7Mi
2026-08-11T16:31:51+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:51+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,40m,7Mi
2026-08-11T16:31:51+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,41m,11Mi
2026-08-11T16:31:51+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,40m,10Mi
2026-08-11T16:31:51+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,40m,13Mi
2026-08-11T16:31:51+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,16Mi
2026-08-11T16:31:51+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:31:51+08:00,mongodb-0,139m,82Mi
2026-08-11T16:31:53+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,28m,0Mi
2026-08-11T16:31:53+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,17Mi
2026-08-11T16:31:53+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,41m,20Mi
2026-08-11T16:31:53+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,38m,12Mi
2026-08-11T16:31:53+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,36m,7Mi
2026-08-11T16:31:53+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:53+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,40m,7Mi
2026-08-11T16:31:53+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,41m,11Mi
2026-08-11T16:31:53+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,40m,10Mi
2026-08-11T16:31:53+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,40m,13Mi
2026-08-11T16:31:53+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,16Mi
2026-08-11T16:31:53+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:31:53+08:00,mongodb-0,139m,82Mi
2026-08-11T16:31:55+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,28m,0Mi
2026-08-11T16:31:55+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,17Mi
2026-08-11T16:31:55+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,41m,20Mi
2026-08-11T16:31:55+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,38m,12Mi
2026-08-11T16:31:55+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,36m,7Mi
2026-08-11T16:31:55+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:55+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,40m,7Mi
2026-08-11T16:31:55+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,41m,11Mi
2026-08-11T16:31:55+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,40m,10Mi
2026-08-11T16:31:55+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,40m,13Mi
2026-08-11T16:31:55+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,16Mi
2026-08-11T16:31:55+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:31:55+08:00,mongodb-0,139m,82Mi
2026-08-11T16:31:57+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,28m,0Mi
2026-08-11T16:31:57+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,17Mi
2026-08-11T16:31:57+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,41m,20Mi
2026-08-11T16:31:57+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,38m,12Mi
2026-08-11T16:31:57+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,36m,7Mi
2026-08-11T16:31:57+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:57+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,40m,7Mi
2026-08-11T16:31:57+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,41m,11Mi
2026-08-11T16:31:57+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,40m,10Mi
2026-08-11T16:31:57+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,40m,13Mi
2026-08-11T16:31:57+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,16Mi
2026-08-11T16:31:57+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:31:57+08:00,mongodb-0,139m,82Mi
2026-08-11T16:31:59+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,28m,0Mi
2026-08-11T16:31:59+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,41m,17Mi
2026-08-11T16:31:59+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,41m,20Mi
2026-08-11T16:31:59+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,38m,12Mi
2026-08-11T16:31:59+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,36m,7Mi
2026-08-11T16:31:59+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:31:59+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,40m,7Mi
2026-08-11T16:31:59+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,41m,11Mi
2026-08-11T16:31:59+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,40m,10Mi
2026-08-11T16:31:59+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,40m,13Mi
2026-08-11T16:31:59+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,16Mi
2026-08-11T16:31:59+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,2m,12Mi
2026-08-11T16:31:59+08:00,mongodb-0,139m,82Mi
2026-08-11T16:32:01+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:32:01+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,42m,17Mi
2026-08-11T16:32:01+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,40m,20Mi
2026-08-11T16:32:01+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,37m,12Mi
2026-08-11T16:32:01+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,41m,7Mi
2026-08-11T16:32:01+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:32:01+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:32:01+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,39m,11Mi
2026-08-11T16:32:01+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,40m,10Mi
2026-08-11T16:32:01+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,41m,13Mi
2026-08-11T16:32:01+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,12Mi
2026-08-11T16:32:01+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T16:32:01+08:00,mongodb-0,151m,82Mi
2026-08-11T16:32:03+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:32:03+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,42m,17Mi
2026-08-11T16:32:03+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,40m,20Mi
2026-08-11T16:32:03+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,37m,12Mi
2026-08-11T16:32:03+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,41m,7Mi
2026-08-11T16:32:03+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:32:03+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:32:03+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,39m,11Mi
2026-08-11T16:32:03+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,40m,10Mi
2026-08-11T16:32:03+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,41m,13Mi
2026-08-11T16:32:03+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,12Mi
2026-08-11T16:32:03+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T16:32:03+08:00,mongodb-0,151m,82Mi
2026-08-11T16:32:06+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:32:06+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,42m,17Mi
2026-08-11T16:32:06+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,40m,20Mi
2026-08-11T16:32:06+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,37m,12Mi
2026-08-11T16:32:06+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,41m,7Mi
2026-08-11T16:32:06+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:32:06+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:32:06+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,39m,11Mi
2026-08-11T16:32:06+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,40m,10Mi
2026-08-11T16:32:06+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,41m,13Mi
2026-08-11T16:32:06+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,12Mi
2026-08-11T16:32:06+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T16:32:06+08:00,mongodb-0,151m,82Mi
2026-08-11T16:32:08+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:32:08+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,42m,17Mi
2026-08-11T16:32:08+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,40m,20Mi
2026-08-11T16:32:08+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,37m,12Mi
2026-08-11T16:32:08+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,41m,7Mi
2026-08-11T16:32:08+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:32:08+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:32:08+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,39m,11Mi
2026-08-11T16:32:08+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,40m,10Mi
2026-08-11T16:32:08+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,41m,13Mi
2026-08-11T16:32:08+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,12Mi
2026-08-11T16:32:08+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T16:32:08+08:00,mongodb-0,151m,82Mi
2026-08-11T16:32:10+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
2026-08-11T16:32:10+08:00,free5gc-free5gc-amf-amf-58c4d7b8b8-b75xd,42m,17Mi
2026-08-11T16:32:10+08:00,free5gc-free5gc-ausf-ausf-789bbfb4df-zxmhg,40m,20Mi
2026-08-11T16:32:10+08:00,free5gc-free5gc-chf-chf-6f777c7ff8-8mxhq,37m,12Mi
2026-08-11T16:32:10+08:00,free5gc-free5gc-nef-nef-759f694c89-jh7pd,41m,7Mi
2026-08-11T16:32:10+08:00,free5gc-free5gc-nrf-nrf-5766464855-bm2nv,2m,12Mi
2026-08-11T16:32:10+08:00,free5gc-free5gc-nssf-nssf-7f7767dd45-tvbcj,39m,7Mi
2026-08-11T16:32:10+08:00,free5gc-free5gc-pcf-pcf-769b57775d-crzp7,39m,11Mi
2026-08-11T16:32:10+08:00,free5gc-free5gc-smf-smf-7d94c978bf-bzj5s,40m,10Mi
2026-08-11T16:32:10+08:00,free5gc-free5gc-udm-udm-7fbb989b5c-96rtv,41m,13Mi
2026-08-11T16:32:10+08:00,free5gc-free5gc-udr-udr-788647bbb4-jbz5f,38m,12Mi
2026-08-11T16:32:10+08:00,free5gc-free5gc-webui-webui-6785478d49-lwtrb,3m,12Mi
2026-08-11T16:32:10+08:00,mongodb-0,151m,82Mi
2026-08-11T16:32:12+08:00,dbpython-free5gc-dbpython-dbpython-7fb488c7fc-8vt7q,27m,0Mi
